"id","quantity","seller_id","buyer_id","energy_source","settlement_price_sell","settlement_price_buy","fee_ask","fee_bid","time_creation","time_purchase","time_consumption"
5536,8,R7,R5,solar,0.0944,0.1055,,,1530451320,1530451320,1530451380
5537,17,R13,R11,solar,0.0709,0.1122,,,1530451320,1530451320,
5538,4,R7,R5,solar,0.0944,0.1055,,,1530451320,1530451320,
5539,7,R14,R5,solar,0.0861,0.1055,,,1530451320,1530451320,
5540,5,R12,R5,solar,0.0905,0.1055,,,1530451320,1530451320,
5541,4,R10,R10,solar,0.0,0.0,,,1530451320,1530451380,1530451380
5542,5,grid,R10,grid,0.1449,0.1449,,,1530451320,1530451380,1530451380
5543,1,R11,R11,solar,0.0,0.0,,,1530451320,1530451380,1530451380
5544,15,grid,R7,grid,0.1449,0.1449,,,1530451320,1530451380,1530451380
5545,11,grid,R14,grid,0.1449,0.1449,,,1530451320,1530451380,1530451380
5546,2,R8,R8,solar,0.0,0.0,,,1530451320,1530451380,1530451380
5547,107,grid,R8,grid,0.1449,0.1449,,,1530451320,1530451380,1530451380
5548,2,R12,grid,solar,0.069,0.069,,,1530451320,1530451380,1530451380
5549,14,grid,R12,grid,0.1449,0.1449,,,1530451320,1530451380,1530451380
5550,7,grid,R13,grid,0.1449,0.1449,,,1530451320,1530451380,1530451380
5551,1,R9,R9,solar,0.0,0.0,,,1530451320,1530451380,1530451380
5552,7,grid,R9,grid,0.1449,0.1449,,,1530451320,1530451380,1530451380
5553,2,R5,R5,solar,0.0,0.0,,,1530451320,1530451380,1530451380
5554,2,R6,R6,solar,0.0,0.0,,,1530451320,1530451380,1530451380
5555,4,grid,R6,grid,0.1449,0.1449,,,1530451320,1530451380,1530451380
5556,2,R8,R11,solar,0.094,0.126,,,1530451380,1530451380,1530451440
5557,6,R9,R5,solar,0.092,0.1381,,,1530451380,1530451380,1530451440
5558,5,R8,R11,solar,0.094,0.126,,,1530451380,1530451380,
5559,6,R9,R11,solar,0.092,0.126,,,1530451380,1530451380,
5560,8,R8,R7,grid,0.0,-0.1449,,,1530451380,1530451440,
5561,11,R9,R5,solar,0.092,0.1381,,,1530451380,1530451380,
5562,6,R6,R5,solar,0.0892,0.1381,,,1530451380,1530451380,
5563,3,R10,R10,solar,0.0,0.0,,,1530451380,1530451440,1530451440
5564,6,grid,R10,grid,0.1449,0.1449,,,1530451380,1530451440,1530451440
5565,1,R11,R11,solar,0.0,0.0,,,1530451380,1530451440,1530451440
5566,3,R7,R7,solar,0.0,0.0,,,1530451380,1530451440,1530451440
5567,16,grid,R7,grid,0.1449,0.1449,,,1530451380,1530451440,1530451440
5568,1,R14,R14,solar,0.0,0.0,,,1530451380,1530451440,1530451440
5569,11,grid,R14,grid,0.1449,0.1449,,,1530451380,1530451440,1530451440
5570,109,grid,R8,grid,0.1449,0.1449,,,1530451380,1530451440,1530451440
5571,2,R12,R12,solar,0.0,0.0,,,1530451380,1530451440,1530451440
5572,11,grid,R12,grid,0.1449,0.1449,,,1530451380,1530451440,1530451440
5573,1,R13,R13,solar,0.0,0.0,,,1530451380,1530451440,1530451440
5574,4,grid,R13,grid,0.1449,0.1449,,,1530451380,1530451440,1530451440
5575,8,grid,R9,grid,0.1449,0.1449,,,1530451380,1530451440,1530451440
5576,2,R5,R5,solar,0.0,0.0,,,1530451380,1530451440,1530451440
5577,3,R6,grid,solar,0.069,0.069,,,1530451380,1530451440,1530451440
5578,7,grid,R6,grid,0.1449,0.1449,,,1530451380,1530451440,1530451440
5579,1,R10,R14,solar,0.0884,0.1134,,,1530451440,1530451440,1530451500
5580,5,R10,R13,solar,0.0884,0.1097,,,1530451440,1530451440,1530451500
5581,4,R8,R5,solar,0.072,0.1228,,,1530451440,1530451440,1530451500
5582,14,R10,R13,solar,0.0884,0.1097,,,1530451440,1530451440,
5583,4,R10,R5,grid,0.0,-0.1449,,,1530451440,1530451500,
5584,14,R8,R5,solar,0.072,0.1228,,,1530451440,1530451440,
5585,5,R9,R5,solar,0.0867,0.1228,,,1530451440,1530451440,
5586,9,grid,R10,grid,0.1449,0.1449,,,1530451440,1530451500,1530451500
5587,2,R11,R11,solar,0.0,0.0,,,1530451440,1530451500,1530451500
5588,1,grid,R11,grid,0.1449,0.1449,,,1530451440,1530451500,1530451500
5589,3,R7,R7,solar,0.0,0.0,,,1530451440,1530451500,1530451500
5590,27,grid,R7,grid,0.1449,0.1449,,,1530451440,1530451500,1530451500
5591,1,R14,R14,solar,0.0,0.0,,,1530451440,1530451500,1530451500
5592,12,grid,R14,grid,0.1449,0.1449,,,1530451440,1530451500,1530451500
5593,109,grid,R8,grid,0.1449,0.1449,,,1530451440,1530451500,1530451500
5594,2,R12,R12,solar,0.0,0.0,,,1530451440,1530451500,1530451500
5595,11,grid,R12,grid,0.1449,0.1449,,,1530451440,1530451500,1530451500
5596,1,R13,R13,solar,0.0,0.0,,,1530451440,1530451500,1530451500
5597,2,R9,grid,solar,0.069,0.069,,,1530451440,1530451500,1530451500
5598,8,grid,R9,grid,0.1449,0.1449,,,1530451440,1530451500,1530451500
5599,2,R5,R5,solar,0.0,0.0,,,1530451440,1530451500,1530451500
5600,3,R6,R6,solar,0.0,0.0,,,1530451440,1530451500,1530451500
5601,4,grid,R6,grid,0.1449,0.1449,,,1530451440,1530451500,1530451500
5602,5,R8,R13,solar,0.0716,0.139,,,1530451500,1530451500,1530451560
5603,4,R7,R5,solar,0.0704,0.1399,,,1530451500,1530451500,1530451560
5604,9,R9,R14,grid,0.0,-0.1449,,,1530451500,1530451560,
5605,3,R8,R13,solar,0.0716,0.139,,,1530451500,1530451500,
5606,4,R9,R13,solar,0.0921,0.139,,,1530451500,1530451500,
5607,6,R7,R5,solar,0.0704,0.1399,,,1530451500,1530451500,
5608,14,R8,R5,solar,0.0716,0.1399,,,1530451500,1530451500,
5609,4,R10,R10,solar,0.0,0.0,,,1530451500,1530451560,1530451560
5610,5,grid,R10,grid,0.1449,0.1449,,,1530451500,1530451560,1530451560
5611,1,R11,R11,solar,0.0,0.0,,,1530451500,1530451560,1530451560
5612,2,grid,R11,grid,0.1449,0.1449,,,1530451500,1530451560,1530451560
5613,25,grid,R7,grid,0.1449,0.1449,,,1530451500,1530451560,1530451560
5614,1,R14,R14,solar,0.0,0.0,,,1530451500,1530451560,1530451560
5615,13,grid,R14,grid,0.1449,0.1449,,,1530451500,1530451560,1530451560
5616,102,grid,R8,grid,0.1449,0.1449,,,1530451500,1530451560,1530451560
5617,1,R12,R12,solar,0.0,0.0,,,1530451500,1530451560,1530451560
5618,12,grid,R12,grid,0.1449,0.1449,,,1530451500,1530451560,1530451560
5619,1,R13,R13,solar,0.0,0.0,,,1530451500,1530451560,1530451560
5620,2,R9,grid,solar,0.069,0.069,,,1530451500,1530451560,1530451560
5621,8,grid,R9,grid,0.1449,0.1449,,,1530451500,1530451560,1530451560
5622,2,R5,R5,solar,0.0,0.0,,,1530451500,1530451560,1530451560
5623,3,R6,R6,solar,0.0,0.0,,,1530451500,1530451560,1530451560
5624,4,grid,R6,grid,0.1449,0.1449,,,1530451500,1530451560,1530451560
5625,2,R7,R11,solar,0.0716,0.114,,,1530451560,1530451560,1530451620
5626,7,R13,R9,solar,0.07,0.1205,,,1530451560,1530451560,1530451620
5627,1,R14,R5,solar,0.0834,0.0891,,,1530451560,1530451560,1530451620
5628,3,R12,R5,solar,0.0855,0.0891,,,1530451560,1530451560,1530451620
5629,2,R7,R11,solar,0.0716,0.114,,,1530451560,1530451560,
5630,19,R14,R11,solar,0.0834,0.114,,,1530451560,1530451560,
5631,8,R13,R9,solar,0.07,0.1205,,,1530451560,1530451560,
5632,4,R12,R5,solar,0.0855,0.0891,,,1530451560,1530451560,
5633,5,R10,R10,solar,0.0,0.0,,,1530451560,1530451620,1530451620
5634,4,grid,R10,grid,0.1449,0.1449,,,1530451560,1530451620,1530451620
5635,1,R11,R11,solar,0.0,0.0,,,1530451560,1530451620,1530451620
5636,2,R7,grid,solar,0.069,0.069,,,1530451560,1530451620,1530451620
5637,23,grid,R7,grid,0.1449,0.1449,,,1530451560,1530451620,1530451620
5638,14,grid,R14,grid,0.1449,0.1449,,,1530451560,1530451620,1530451620
5639,3,R8,R8,solar,0.0,0.0,,,1530451560,1530451620,1530451620
5640,99,grid,R8,grid,0.1449,0.1449,,,1530451560,1530451620,1530451620
5641,13,grid,R12,grid,0.1449,0.1449,,,1530451560,1530451620,1530451620
5642,4,grid,R13,grid,0.1449,0.1449,,,1530451560,1530451620,1530451620
5643,2,R9,R9,solar,0.0,0.0,,,1530451560,1530451620,1530451620
5644,2,R5,R5,solar,0.0,0.0,,,1530451560,1530451620,1530451620
5645,3,R6,R6,solar,0.0,0.0,,,1530451560,1530451620,1530451620
5646,4,grid,R6,grid,0.1449,0.1449,,,1530451560,1530451620,1530451620
5647,4,R11,R10,solar,0.0934,0.1078,,,1530451620,1530451620,1530451680
5648,3,R6,R14,solar,0.0818,0.1086,,,1530451620,1530451620,1530451680
5649,4,R12,R5,solar,0.0711,0.1298,,,1530451620,1530451620,1530451680
5650,7,R11,R10,solar,0.0934,0.1078,,,1530451620,1530451620,
5651,2,R6,R10,solar,0.0818,0.1078,,,1530451620,1530451620,
5652,6,R12,R5,solar,0.0711,0.1298,,,1530451620,1530451620,
5653,14,R6,R5,solar,0.0818,0.1298,,,1530451620,1530451620,
5654,5,R10,R10,solar,0.0,0.0,,,1530451620,1530451680,1530451680
5655,3,grid,R11,grid,0.1449,0.1449,,,1530451620,1530451680,1530451680
5656,3,R7,R7,solar,0.0,0.0,,,1530451620,1530451680,1530451680
5657,20,grid,R7,grid,0.1449,0.1449,,,1530451620,1530451680,1530451680
5658,1,R14,R14,solar,0.0,0.0,,,1530451620,1530451680,1530451680
5659,10,grid,R14,grid,0.1449,0.1449,,,1530451620,1530451680,1530451680
5660,3,R8,R8,solar,0.0,0.0,,,1530451620,1530451680,1530451680
5661,99,grid,R8,grid,0.1449,0.1449,,,1530451620,1530451680,1530451680
5662,13,grid,R12,grid,0.1449,0.1449,,,1530451620,1530451680,1530451680
5663,1,R13,R13,solar,0.0,0.0,,,1530451620,1530451680,1530451680
5664,8,grid,R13,grid,0.1449,0.1449,,,1530451620,1530451680,1530451680
5665,2,R9,R9,solar,0.0,0.0,,,1530451620,1530451680,1530451680
5666,7,grid,R9,grid,0.1449,0.1449,,,1530451620,1530451680,1530451680
5667,2,R5,R5,solar,0.0,0.0,,,1530451620,1530451680,1530451680
5668,7,grid,R6,grid,0.1449,0.1449,,,1530451620,1530451680,1530451680
5669,13,R8,R12,solar,0.0707,0.0908,,,1530451680,1530451680,1530451740
5670,4,R11,R5,solar,0.0735,0.0782,,,1530451680,1530451680,1530451740
5671,4,R11,R12,grid,0.0,-0.1449,,,1530451680,1530451740,
5672,6,R8,R12,solar,0.0707,0.0908,,,1530451680,1530451680,
5673,3,R11,R5,solar,0.0735,0.0782,,,1530451680,1530451680,
5674,12,R8,R6,grid,0.0,-0.1449,,,1530451680,1530451740,
5675,5,R10,R10,solar,0.0,0.0,,,1530451680,1530451740,1530451740
5676,4,grid,R10,grid,0.1449,0.1449,,,1530451680,1530451740,1530451740
5677,4,grid,R11,grid,0.1449,0.1449,,,1530451680,1530451740,1530451740
5678,3,R7,R7,solar,0.0,0.0,,,1530451680,1530451740,1530451740
5679,22,grid,R7,grid,0.1449,0.1449,,,1530451680,1530451740,1530451740
5680,1,R14,R14,solar,0.0,0.0,,,1530451680,1530451740,1530451740
5681,13,grid,R14,grid,0.1449,0.1449,,,1530451680,1530451740,1530451740
5682,102,grid,R8,grid,0.1449,0.1449,,,1530451680,1530451740,1530451740
5683,1,R12,R12,solar,0.0,0.0,,,1530451680,1530451740,1530451740
5684,1,R13,R13,solar,0.0,0.0,,,1530451680,1530451740,1530451740
5685,8,grid,R13,grid,0.1449,0.1449,,,1530451680,1530451740,1530451740
5686,2,R9,R9,solar,0.0,0.0,,,1530451680,1530451740,1530451740
5687,8,grid,R9,grid,0.1449,0.1449,,,1530451680,1530451740,1530451740
5688,2,R5,R5,solar,0.0,0.0,,,1530451680,1530451740,1530451740
5689,2,R6,R6,solar,0.0,0.0,,,1530451680,1530451740,1530451740
5690,5,grid,R6,grid,0.1449,0.1449,,,1530451680,1530451740,1530451740
5691,4,R7,R11,solar,0.097,0.1054,,,1530451740,1530451740,1530451800
5692,10,R7,R11,solar,0.097,0.1054,,,1530451740,1530451740,
5693,1,R13,R14,grid,0.0,-0.1449,,,1530451740,1530451800,
5694,5,R10,R10,solar,0.0,0.0,,,1530451740,1530451800,1530451800
5695,4,grid,R10,grid,0.1449,0.1449,,,1530451740,1530451800,1530451800
5696,1,R11,R11,solar,0.0,0.0,,,1530451740,1530451800,1530451800
5697,25,grid,R7,grid,0.1449,0.1449,,,1530451740,1530451800,1530451800
5698,1,R14,R14,solar,0.0,0.0,,,1530451740,1530451800,1530451800
5699,13,grid,R14,grid,0.1449,0.1449,,,1530451740,1530451800,1530451800
5700,3,R8,R8,solar,0.0,0.0,,,1530451740,1530451800,1530451800
5701,99,grid,R8,grid,0.1449,0.1449,,,1530451740,1530451800,1530451800
5702,1,R12,R12,solar,0.0,0.0,,,1530451740,1530451800,1530451800
5703,15,grid,R12,grid,0.1449,0.1449,,,1530451740,1530451800,1530451800
5704,1,R13,grid,solar,0.069,0.069,,,1530451740,1530451800,1530451800
5705,9,grid,R13,grid,0.1449,0.1449,,,1530451740,1530451800,1530451800
5706,2,R9,R9,solar,0.0,0.0,,,1530451740,1530451800,1530451800
5707,9,grid,R9,grid,0.1449,0.1449,,,1530451740,1530451800,1530451800
5708,2,R5,R5,solar,0.0,0.0,,,1530451740,1530451800,1530451800
5709,4,grid,R5,grid,0.1449,0.1449,,,1530451740,1530451800,1530451800
5710,2,R6,R6,solar,0.0,0.0,,,1530451740,1530451800,1530451800
5711,5,grid,R6,grid,0.1449,0.1449,,,1530451740,1530451800,1530451800
5712,5,R12,R6,solar,0.0799,0.1003,,,1530451800,1530451800,1530451860
5713,2,R12,R13,grid,0.0,-0.1449,,,1530451800,1530451860,
5714,8,R12,R6,solar,0.0799,0.1003,,,1530451800,1530451800,
5715,5,R10,R10,solar,0.0,0.0,,,1530451800,1530451860,1530451860
5716,4,grid,R10,grid,0.1449,0.1449,,,1530451800,1530451860,1530451860
5717,1,R11,R11,solar,0.0,0.0,,,1530451800,1530451860,1530451860
5718,4,grid,R11,grid,0.1449,0.1449,,,1530451800,1530451860,1530451860
5719,2,R7,R7,solar,0.0,0.0,,,1530451800,1530451860,1530451860
5720,20,grid,R7,grid,0.1449,0.1449,,,1530451800,1530451860,1530451860
5721,1,R14,R14,solar,0.0,0.0,,,1530451800,1530451860,1530451860
5722,12,grid,R14,grid,0.1449,0.1449,,,1530451800,1530451860,1530451860
5723,3,R8,R8,solar,0.0,0.0,,,1530451800,1530451860,1530451860
5724,15,grid,R8,grid,0.1449,0.1449,,,1530451800,1530451860,1530451860
5725,18,grid,R12,grid,0.1449,0.1449,,,1530451800,1530451860,1530451860
5726,1,R13,R13,solar,0.0,0.0,,,1530451800,1530451860,1530451860
5727,7,grid,R13,grid,0.1449,0.1449,,,1530451800,1530451860,1530451860
5728,2,R9,R9,solar,0.0,0.0,,,1530451800,1530451860,1530451860
5729,9,grid,R9,grid,0.1449,0.1449,,,1530451800,1530451860,1530451860
5730,2,R5,R5,solar,0.0,0.0,,,1530451800,1530451860,1530451860
5731,4,grid,R5,grid,0.1449,0.1449,,,1530451800,1530451860,1530451860
5732,2,R6,R6,solar,0.0,0.0,,,1530451800,1530451860,1530451860
5733,4,R6,R10,solar,0.0809,0.1088,,,1530451860,1530451860,1530451920
5734,4,R6,R11,solar,0.0809,0.1116,,,1530451860,1530451860,1530451920
5735,4,R7,R5,solar,0.0776,0.1258,,,1530451860,1530451860,1530451920
5736,2,R6,R10,solar,0.0809,0.1088,,,1530451860,1530451860,
5737,2,R7,R11,grid,0.0,-0.1449,,,1530451860,1530451920,
5738,4,R6,R11,solar,0.0809,0.1116,,,1530451860,1530451860,
5739,6,R7,R5,solar,0.0776,0.1258,,,1530451860,1530451860,
5740,13,R8,R5,solar,0.0774,0.1258,,,1530451860,1530451860,
5741,5,R10,R10,solar,0.0,0.0,,,1530451860,1530451920,1530451920
5742,1,R11,R11,solar,0.0,0.0,,,1530451860,1530451920,1530451920
5743,22,grid,R7,grid,0.1449,0.1449,,,1530451860,1530451920,1530451920
5744,1,R14,R14,solar,0.0,0.0,,,1530451860,1530451920,1530451920
5745,12,grid,R14,grid,0.1449,0.1449,,,1530451860,1530451920,1530451920
5746,3,R8,grid,solar,0.069,0.069,,,1530451860,1530451920,1530451920
5747,18,grid,R8,grid,0.1449,0.1449,,,1530451860,1530451920,1530451920
5748,1,R12,R12,solar,0.0,0.0,,,1530451860,1530451920,1530451920
5749,17,grid,R12,grid,0.1449,0.1449,,,1530451860,1530451920,1530451920
5750,1,R13,R13,solar,0.0,0.0,,,1530451860,1530451920,1530451920
5751,8,grid,R13,grid,0.1449,0.1449,,,1530451860,1530451920,1530451920
5752,2,R9,R9,solar,0.0,0.0,,,1530451860,1530451920,1530451920
5753,9,grid,R9,grid,0.1449,0.1449,,,1530451860,1530451920,1530451920
5754,2,R5,R5,solar,0.0,0.0,,,1530451860,1530451920,1530451920
5755,9,grid,R6,grid,0.1449,0.1449,,,1530451860,1530451920,1530451920
5756,4,R11,R10,solar,0.0729,0.1286,,,1530451920,1530451920,1530451980
5757,3,R11,R10,solar,0.0729,0.1286,,,1530451920,1530451920,
5758,5,R10,R10,solar,0.0,0.0,,,1530451920,1530451980,1530451980
5759,5,grid,R11,grid,0.1449,0.1449,,,1530451920,1530451980,1530451980
5760,1,R7,R7,solar,0.0,0.0,,,1530451920,1530451980,1530451980
5761,21,grid,R7,grid,0.1449,0.1449,,,1530451920,1530451980,1530451980
5762,2,R14,R14,solar,0.0,0.0,,,1530451920,1530451980,1530451980
5763,11,grid,R14,grid,0.1449,0.1449,,,1530451920,1530451980,1530451980
5764,3,R8,R8,solar,0.0,0.0,,,1530451920,1530451980,1530451980
5765,15,grid,R8,grid,0.1449,0.1449,,,1530451920,1530451980,1530451980
5766,1,R12,R12,solar,0.0,0.0,,,1530451920,1530451980,1530451980
5767,17,grid,R12,grid,0.1449,0.1449,,,1530451920,1530451980,1530451980
5768,1,R13,R13,solar,0.0,0.0,,,1530451920,1530451980,1530451980
5769,8,grid,R13,grid,0.1449,0.1449,,,1530451920,1530451980,1530451980
5770,2,R9,R9,solar,0.0,0.0,,,1530451920,1530451980,1530451980
5771,9,grid,R9,grid,0.1449,0.1449,,,1530451920,1530451980,1530451980
5772,2,R5,R5,solar,0.0,0.0,,,1530451920,1530451980,1530451980
5773,2,grid,R5,grid,0.1449,0.1449,,,1530451920,1530451980,1530451980
5774,3,R6,R6,solar,0.0,0.0,,,1530451920,1530451980,1530451980
5775,12,grid,R6,grid,0.1449,0.1449,,,1530451920,1530451980,1530451980
5776,5,R10,R10,solar,0.0,0.0,,,1530451980,1530452040,1530452040
5777,4,grid,R10,grid,0.1449,0.1449,,,1530451980,1530452040,1530452040
5778,1,R11,R11,solar,0.0,0.0,,,1530451980,1530452040,1530452040
5779,4,grid,R11,grid,0.1449,0.1449,,,1530451980,1530452040,1530452040
5780,1,R7,R7,solar,0.0,0.0,,,1530451980,1530452040,1530452040
5781,21,grid,R7,grid,0.1449,0.1449,,,1530451980,1530452040,1530452040
5782,2,R14,R14,solar,0.0,0.0,,,1530451980,1530452040,1530452040
5783,11,grid,R14,grid,0.1449,0.1449,,,1530451980,1530452040,1530452040
5784,3,R8,R8,solar,0.0,0.0,,,1530451980,1530452040,1530452040
5785,15,grid,R8,grid,0.1449,0.1449,,,1530451980,1530452040,1530452040
5786,1,R12,R12,solar,0.0,0.0,,,1530451980,1530452040,1530452040
5787,15,grid,R12,grid,0.1449,0.1449,,,1530451980,1530452040,1530452040
5788,1,R13,R13,solar,0.0,0.0,,,1530451980,1530452040,1530452040
5789,7,grid,R13,grid,0.1449,0.1449,,,1530451980,1530452040,1530452040
5790,2,R9,R9,solar,0.0,0.0,,,1530451980,1530452040,1530452040
5791,9,grid,R9,grid,0.1449,0.1449,,,1530451980,1530452040,1530452040
5792,2,R5,R5,solar,0.0,0.0,,,1530451980,1530452040,1530452040
5793,1,grid,R5,grid,0.1449,0.1449,,,1530451980,1530452040,1530452040
5794,3,R6,R6,solar,0.0,0.0,,,1530451980,1530452040,1530452040
5795,14,grid,R6,grid,0.1449,0.1449,,,1530451980,1530452040,1530452040
5796,9,R11,R9,solar,0.0757,0.1296,,,1530452040,1530452040,1530452100
5797,1,R11,R5,solar,0.0757,0.1284,,,1530452040,1530452040,1530452100
5798,1,R11,R9,solar,0.0757,0.1296,,,1530452040,1530452040,
5799,9,R11,R5,solar,0.0757,0.1284,,,1530452040,1530452040,
5800,14,R14,R5,solar,0.0889,0.1284,,,1530452040,1530452040,
5801,1,R14,R6,grid,0.0,-0.1449,,,1530452040,1530452100,
5802,5,R10,R10,solar,0.0,0.0,,,1530452040,1530452100,1530452100
5803,4,grid,R10,grid,0.1449,0.1449,,,1530452040,1530452100,1530452100
5804,4,grid,R11,grid,0.1449,0.1449,,,1530452040,1530452100,1530452100
5805,1,R7,R7,solar,0.0,0.0,,,1530452040,1530452100,1530452100
5806,18,grid,R7,grid,0.1449,0.1449,,,1530452040,1530452100,1530452100
5807,2,R14,grid,solar,0.069,0.069,,,1530452040,1530452100,1530452100
5808,13,grid,R14,grid,0.1449,0.1449,,,1530452040,1530452100,1530452100
5809,3,R8,R8,solar,0.0,0.0,,,1530452040,1530452100,1530452100
5810,15,grid,R8,grid,0.1449,0.1449,,,1530452040,1530452100,1530452100
5811,1,R12,R12,solar,0.0,0.0,,,1530452040,1530452100,1530452100
5812,14,grid,R12,grid,0.1449,0.1449,,,1530452040,1530452100,1530452100
5813,1,R13,R13,solar,0.0,0.0,,,1530452040,1530452100,1530452100
5814,8,grid,R13,grid,0.1449,0.1449,,,1530452040,1530452100,1530452100
5815,3,R9,R9,solar,0.0,0.0,,,1530452040,1530452100,1530452100
5816,2,R5,R5,solar,0.0,0.0,,,1530452040,1530452100,1530452100
5817,3,R6,R6,solar,0.0,0.0,,,1530452040,1530452100,1530452100
