hour, t(sec), S1 (kVA), Ang1
682, 0.00000, 0.0464029, 25.8415
683, 0.00000, 0.0783448, 25.8412
684, 0.00000, 0.164706, 25.8406
685, 0.00000, 0.2775, 25.84
686, 0.00000, 0.331467, 25.8392
687, 0.00000, 0.277499, 25.8389
688, 0.00000, 0.164911, 25.8401
689, 0.00000, 0.0785338, 25.8413
690, 0.00000, 0.0465612, 25.8415
691, 0.00000, 0.0420974, 25.8415
692, 0.00000, 0.0420294, 25.8415
693, 0.00000, 0.0704631, 25.8418
694, 0.00000, 0.14837, 25.8424
695, 0.00000, 0.253113, 25.8382
696, 0.00000, 0.354641, 25.8391
697, 0.00000, 0.427672, 25.8401
698, 0.00000, 0.454454, 25.8383
699, 0.00000, 0.42664, 25.8379
700, 0.00000, 0.35194, 25.8378
701, 0.00000, 0.249285, 25.8389
702, 0.00000, 0.145917, 25.8403
703, 0.00000, 0.0697935, 25.8413
704, 0.00000, 0.0418342, 25.8415
705, 0.00000, 0.0419221, 25.8415
706, 0.00000, 0.0464029, 25.8415
707, 0.00000, 0.0783448, 25.8412
708, 0.00000, 0.164706, 25.8406
709, 0.00000, 0.2775, 25.84
710, 0.00000, 0.331467, 25.8392
711, 0.00000, 0.277499, 25.8389
712, 0.00000, 0.0418661, 25.8415
713, 0.00000, 0.0463341, 25.8415
714, 0.00000, 0.0781488, 25.8413
715, 0.00000, 0.163838, 25.8416
716, 0.00000, 0.275031, 25.8428
717, 0.00000, 0.327937, 25.8409
718, 0.00000, 0.275027, 25.8376
719, 0.00000, 0.164911, 25.8397
720, 0.00000, 0.0785338, 25.8413
721, 0.00000, 0.0465612, 25.8415
722, 0.00000, 0.0420974, 25.8415
723, 0.00000, 0.0420294, 25.8415
724, 0.00000, 0.0702931, 25.8415
725, 0.00000, 0.148488, 25.8436
726, 0.00000, 0.253113, 25.8379
727, 0.00000, 0.354641, 25.8391
728, 0.00000, 0.427672, 25.8401
729, 0.00000, 0.454454, 25.8383
730, 0.00000, 0.42664, 25.8379
731, 0.00000, 0.35194, 25.8378
732, 0.00000, 0.249285, 25.8389
733, 0.00000, 0.145917, 25.8403
734, 0.00000, 0.0697935, 25.8413
735, 0.00000, 0.0418342, 25.8415
736, 0.00000, 0.0419221, 25.8415
737, 0.00000, 0.0464029, 25.8415
738, 0.00000, 0.0783448, 25.8412
739, 0.00000, 0.164706, 25.8406
740, 0.00000, 0.2775, 25.84
741, 0.00000, 0.331467, 25.8392
742, 0.00000, 0.277499, 25.8389
743, 0.00000, 0.164911, 25.8401
744, 0.00000, 0.0785338, 25.8413
745, 0.00000, 0.0465612, 25.8415
746, 0.00000, 0.0420974, 25.8415
747, 0.00000, 0.0420294, 25.8415
748, 0.00000, 0.0705963, 25.8424
749, 0.00000, 0.14867, 25.8426
750, 0.00000, 0.253113, 25.8375
751, 0.00000, 0.354641, 25.8391
752, 0.00000, 0.427672, 25.8401
753, 0.00000, 0.454454, 25.8383
754, 0.00000, 0.42664, 25.8379
755, 0.00000, 0.35194, 25.8378
756, 0.00000, 0.249285, 25.8389
757, 0.00000, 0.145917, 25.8403
758, 0.00000, 0.0697935, 25.8413
759, 0.00000, 0.0418342, 25.8415
760, 0.00000, 0.0419221, 25.8415
761, 0.00000, 0.0464029, 25.8415
762, 0.00000, 0.0783448, 25.8412
763, 0.00000, 0.164706, 25.8406
764, 0.00000, 0.2775, 25.84
765, 0.00000, 0.331467, 25.8392
766, 0.00000, 0.277499, 25.8389
767, 0.00000, 0.164911, 25.8401
768, 0.00000, 0.0785338, 25.8413
769, 0.00000, 0.0465612, 25.8415
770, 0.00000, 0.0420974, 25.8415
771, 0.00000, 0.0420294, 25.8415
772, 0.00000, 0.0704631, 25.8418
773, 0.00000, 0.14837, 25.8424
774, 0.00000, 0.253113, 25.8382
775, 0.00000, 0.354641, 25.8391
776, 0.00000, 0.427672, 25.8401
777, 0.00000, 0.454454, 25.8383
778, 0.00000, 0.42664, 25.8379
779, 0.00000, 0.35194, 25.8378
780, 0.00000, 0.249285, 25.8389
781, 0.00000, 0.145917, 25.8403
782, 0.00000, 0.0697935, 25.8413
783, 0.00000, 0.0418342, 25.8415
784, 0.00000, 0.0419221, 25.8415
785, 0.00000, 0.0464029, 25.8415
786, 0.00000, 0.0783448, 25.8412
787, 0.00000, 0.164706, 25.8406
788, 0.00000, 0.2775, 25.84
789, 0.00000, 0.331467, 25.8392
790, 0.00000, 0.277499, 25.8389
791, 0.00000, 0.0418661, 25.8415
792, 0.00000, 0.0463341, 25.8415
793, 0.00000, 0.0781488, 25.8413
794, 0.00000, 0.163838, 25.8416
795, 0.00000, 0.275031, 25.8428
796, 0.00000, 0.327937, 25.8409
797, 0.00000, 0.275027, 25.8376
798, 0.00000, 0.164911, 25.8397
799, 0.00000, 0.0785338, 25.8413
800, 0.00000, 0.0465612, 25.8415
801, 0.00000, 0.0420974, 25.8415
802, 0.00000, 0.0420294, 25.8415
803, 0.00000, 0.0702931, 25.8415
804, 0.00000, 0.148488, 25.8436
805, 0.00000, 0.253113, 25.8379
806, 0.00000, 0.354641, 25.8391
807, 0.00000, 0.427672, 25.8401
808, 0.00000, 0.454454, 25.8383
809, 0.00000, 0.42664, 25.8379
810, 0.00000, 0.35194, 25.8378
811, 0.00000, 0.249285, 25.8389
812, 0.00000, 0.145917, 25.8403
813, 0.00000, 0.0697935, 25.8413
814, 0.00000, 0.0418342, 25.8415
815, 0.00000, 0.0419221, 25.8415
816, 0.00000, 0.0464029, 25.8415
817, 0.00000, 0.0783448, 25.8412
818, 0.00000, 0.164706, 25.8406
819, 0.00000, 0.2775, 25.84
820, 0.00000, 0.331467, 25.8392
821, 0.00000, 0.277499, 25.8389
822, 0.00000, 0.164911, 25.8401
823, 0.00000, 0.0785338, 25.8413
824, 0.00000, 0.0465612, 25.8415
825, 0.00000, 0.0420974, 25.8415
826, 0.00000, 0.0420294, 25.8415
827, 0.00000, 0.0705963, 25.8424
828, 0.00000, 0.14867, 25.8426
829, 0.00000, 0.253113, 25.8375
830, 0.00000, 0.354641, 25.8391
831, 0.00000, 0.427672, 25.8401
832, 0.00000, 0.454454, 25.8383
833, 0.00000, 0.42664, 25.8379
834, 0.00000, 0.35194, 25.8378
835, 0.00000, 0.249285, 25.8389
836, 0.00000, 0.145917, 25.8403
837, 0.00000, 0.0697935, 25.8413
838, 0.00000, 0.0418342, 25.8415
839, 0.00000, 0.0419221, 25.8415
840, 0.00000, 0.0464029, 25.8415
841, 0.00000, 0.0783448, 25.8412
842, 0.00000, 0.164706, 25.8406
843, 0.00000, 0.2775, 25.84
844, 0.00000, 0.331467, 25.8392
845, 0.00000, 0.277499, 25.8389
846, 0.00000, 0.164911, 25.8401
847, 0.00000, 0.0785338, 25.8413
848, 0.00000, 0.0465612, 25.8415
849, 0.00000, 0.0420974, 25.8415
850, 0.00000, 0.0420294, 25.8415
851, 0.00000, 0.0704631, 25.8418
852, 0.00000, 0.14837, 25.8424
853, 0.00000, 0.253113, 25.8382
854, 0.00000, 0.354641, 25.8391
855, 0.00000, 0.427672, 25.8401
856, 0.00000, 0.454454, 25.8383
857, 0.00000, 0.42664, 25.8379
858, 0.00000, 0.35194, 25.8378
859, 0.00000, 0.249285, 25.8389
860, 0.00000, 0.145917, 25.8403
861, 0.00000, 0.0697935, 25.8413
862, 0.00000, 0.0418342, 25.8415
863, 0.00000, 0.0419221, 25.8415
864, 0.00000, 0.0464029, 25.8415
865, 0.00000, 0.0783448, 25.8412
866, 0.00000, 0.164706, 25.8406
867, 0.00000, 0.2775, 25.84
868, 0.00000, 0.331467, 25.8392
869, 0.00000, 0.277499, 25.8389
870, 0.00000, 0.0418661, 25.8415
871, 0.00000, 0.0463341, 25.8415
872, 0.00000, 0.0781488, 25.8413
873, 0.00000, 0.163838, 25.8416
874, 0.00000, 0.275031, 25.8428
875, 0.00000, 0.327937, 25.8409
876, 0.00000, 0.275027, 25.8376
877, 0.00000, 0.164911, 25.8397
878, 0.00000, 0.0785338, 25.8413
879, 0.00000, 0.0465612, 25.8415
880, 0.00000, 0.0420974, 25.8415
881, 0.00000, 0.0420294, 25.8415
882, 0.00000, 0.0702931, 25.8415
883, 0.00000, 0.148488, 25.8436
884, 0.00000, 0.253113, 25.8379
885, 0.00000, 0.354641, 25.8391
886, 0.00000, 0.427672, 25.8401
887, 0.00000, 0.454454, 25.8383
888, 0.00000, 0.42664, 25.8379
889, 0.00000, 0.35194, 25.8378
890, 0.00000, 0.249285, 25.8389
891, 0.00000, 0.145917, 25.8403
892, 0.00000, 0.0697935, 25.8413
893, 0.00000, 0.0418342, 25.8415
894, 0.00000, 0.0419221, 25.8415
895, 0.00000, 0.0464029, 25.8415
896, 0.00000, 0.0783448, 25.8412
897, 0.00000, 0.164706, 25.8406
898, 0.00000, 0.2775, 25.84
899, 0.00000, 0.331467, 25.8392
900, 0.00000, 0.277499, 25.8389
901, 0.00000, 0.164911, 25.8401
902, 0.00000, 0.0785338, 25.8413
903, 0.00000, 0.0465612, 25.8415
904, 0.00000, 0.0420974, 25.8415
905, 0.00000, 0.0420294, 25.8415
906, 0.00000, 0.0705963, 25.8424
907, 0.00000, 0.14867, 25.8426
908, 0.00000, 0.253113, 25.8375
909, 0.00000, 0.354641, 25.8391
910, 0.00000, 0.427672, 25.8401
911, 0.00000, 0.454454, 25.8383
912, 0.00000, 0.42664, 25.8379
913, 0.00000, 0.35194, 25.8378
914, 0.00000, 0.249285, 25.8389
915, 0.00000, 0.145917, 25.8403
916, 0.00000, 0.0697935, 25.8413
917, 0.00000, 0.0418342, 25.8415
918, 0.00000, 0.0419221, 25.8415
919, 0.00000, 0.0464029, 25.8415
920, 0.00000, 0.0783448, 25.8412
921, 0.00000, 0.164706, 25.8406
922, 0.00000, 0.2775, 25.84
923, 0.00000, 0.331467, 25.8392
924, 0.00000, 0.277499, 25.8389
925, 0.00000, 0.164911, 25.8401
926, 0.00000, 0.0785338, 25.8413
927, 0.00000, 0.0465612, 25.8415
928, 0.00000, 0.0420974, 25.8415
929, 0.00000, 0.0420294, 25.8415
930, 0.00000, 0.0704631, 25.8418
931, 0.00000, 0.14837, 25.8424
932, 0.00000, 0.253113, 25.8382
933, 0.00000, 0.354641, 25.8391
934, 0.00000, 0.427672, 25.8401
935, 0.00000, 0.454454, 25.8383
936, 0.00000, 0.42664, 25.8379
937, 0.00000, 0.35194, 25.8378
938, 0.00000, 0.249285, 25.8389
939, 0.00000, 0.145917, 25.8403
940, 0.00000, 0.0697935, 25.8413
941, 0.00000, 0.0418342, 25.8415
942, 0.00000, 0.0419221, 25.8415
943, 0.00000, 0.0464029, 25.8415
944, 0.00000, 0.0783448, 25.8412
945, 0.00000, 0.164706, 25.8406
946, 0.00000, 0.2775, 25.84
947, 0.00000, 0.331467, 25.8392
948, 0.00000, 0.277499, 25.8389
949, 0.00000, 0.0418661, 25.8415
950, 0.00000, 0.0463341, 25.8415
951, 0.00000, 0.0781488, 25.8413
952, 0.00000, 0.163838, 25.8416
953, 0.00000, 0.275031, 25.8428
954, 0.00000, 0.327937, 25.8409
955, 0.00000, 0.275027, 25.8376
956, 0.00000, 0.164911, 25.8397
957, 0.00000, 0.0785338, 25.8413
958, 0.00000, 0.0465612, 25.8415
959, 0.00000, 0.0420974, 25.8415
960, 0.00000, 0.0420294, 25.8415
961, 0.00000, 0.0702931, 25.8415
962, 0.00000, 0.148488, 25.8436
963, 0.00000, 0.253113, 25.8379
964, 0.00000, 0.354641, 25.8391
965, 0.00000, 0.427672, 25.8401
966, 0.00000, 0.454454, 25.8383
967, 0.00000, 0.42664, 25.8379
968, 0.00000, 0.35194, 25.8378
969, 0.00000, 0.249285, 25.8389
970, 0.00000, 0.145917, 25.8403
971, 0.00000, 0.0697935, 25.8413
972, 0.00000, 0.0418342, 25.8415
973, 0.00000, 0.0419221, 25.8415
974, 0.00000, 0.0464029, 25.8415
975, 0.00000, 0.0783448, 25.8412
976, 0.00000, 0.164706, 25.8406
977, 0.00000, 0.2775, 25.84
978, 0.00000, 0.331467, 25.8392
979, 0.00000, 0.277499, 25.8389
980, 0.00000, 0.164911, 25.8401
981, 0.00000, 0.0785338, 25.8413
982, 0.00000, 0.0465612, 25.8415
983, 0.00000, 0.0420974, 25.8415
984, 0.00000, 0.0420294, 25.8415
985, 0.00000, 0.0705963, 25.8424
986, 0.00000, 0.14867, 25.8426
987, 0.00000, 0.253113, 25.8375
988, 0.00000, 0.354641, 25.8391
989, 0.00000, 0.427672, 25.8401
990, 0.00000, 0.454454, 25.8383
991, 0.00000, 0.42664, 25.8379
992, 0.00000, 0.35194, 25.8378
993, 0.00000, 0.249285, 25.8389
994, 0.00000, 0.145917, 25.8403
995, 0.00000, 0.0697935, 25.8413
996, 0.00000, 0.0418342, 25.8415
997, 0.00000, 0.0419221, 25.8415
998, 0.00000, 0.0464029, 25.8415
999, 0.00000, 0.0783448, 25.8412
1000, 0.00000, 0.164706, 25.8406
1001, 0.00000, 0.2775, 25.84
1002, 0.00000, 0.331467, 25.8392
1003, 0.00000, 0.277499, 25.8389
1004, 0.00000, 0.164911, 25.8401
1005, 0.00000, 0.0785338, 25.8413
1006, 0.00000, 0.0465612, 25.8415
1007, 0.00000, 0.0420974, 25.8415
1008, 0.00000, 0.0420294, 25.8415
1009, 0.00000, 0.0704631, 25.8418
1010, 0.00000, 0.14837, 25.8424
1011, 0.00000, 0.253113, 25.8382
1012, 0.00000, 0.354641, 25.8391
1013, 0.00000, 0.427672, 25.8401
1014, 0.00000, 0.454454, 25.8383
1015, 0.00000, 0.42664, 25.8379
1016, 0.00000, 0.35194, 25.8378
1017, 0.00000, 0.249285, 25.8389
1018, 0.00000, 0.145917, 25.8403
1019, 0.00000, 0.0697935, 25.8413
1020, 0.00000, 0.0418342, 25.8415
1021, 0.00000, 0.0419221, 25.8415
1022, 0.00000, 0.0464029, 25.8415
1023, 0.00000, 0.0783448, 25.8412
1024, 0.00000, 0.164706, 25.8406
1025, 0.00000, 0.2775, 25.84
1026, 0.00000, 0.331467, 25.8392
1027, 0.00000, 0.277499, 25.8389
1028, 0.00000, 0.0418661, 25.8415
1029, 0.00000, 0.0463341, 25.8415
1030, 0.00000, 0.0781488, 25.8413
1031, 0.00000, 0.163838, 25.8416
1032, 0.00000, 0.275031, 25.8428
1033, 0.00000, 0.327937, 25.8409
1034, 0.00000, 0.275027, 25.8376
1035, 0.00000, 0.164911, 25.8397
1036, 0.00000, 0.0785338, 25.8413
1037, 0.00000, 0.0465612, 25.8415
1038, 0.00000, 0.0420974, 25.8415
1039, 0.00000, 0.0420294, 25.8415
1040, 0.00000, 0.0702931, 25.8415
1041, 0.00000, 0.148488, 25.8436
1042, 0.00000, 0.253113, 25.8379
1043, 0.00000, 0.354641, 25.8391
1044, 0.00000, 0.427672, 25.8401
1045, 0.00000, 0.454454, 25.8383
1046, 0.00000, 0.42664, 25.8379
1047, 0.00000, 0.35194, 25.8378
1048, 0.00000, 0.249285, 25.8389
1049, 0.00000, 0.145917, 25.8403
1050, 0.00000, 0.0697935, 25.8413
1051, 0.00000, 0.0418342, 25.8415
1052, 0.00000, 0.0419221, 25.8415
1053, 0.00000, 0.0464029, 25.8415
1054, 0.00000, 0.0783448, 25.8412
1055, 0.00000, 0.164706, 25.8406
1056, 0.00000, 0.2775, 25.84
1057, 0.00000, 0.331467, 25.8392
1058, 0.00000, 0.277499, 25.8389
1059, 0.00000, 0.164911, 25.8401
1060, 0.00000, 0.0785338, 25.8413
1061, 0.00000, 0.0465612, 25.8415
1062, 0.00000, 0.0420974, 25.8415
1063, 0.00000, 0.0420294, 25.8415
1064, 0.00000, 0.0705963, 25.8424
1065, 0.00000, 0.14867, 25.8426
1066, 0.00000, 0.253113, 25.8375
1067, 0.00000, 0.354641, 25.8391
1068, 0.00000, 0.427672, 25.8401
1069, 0.00000, 0.454454, 25.8383
1070, 0.00000, 0.42664, 25.8379
1071, 0.00000, 0.35194, 25.8378
1072, 0.00000, 0.249285, 25.8389
1073, 0.00000, 0.145917, 25.8403
1074, 0.00000, 0.0697935, 25.8413
1075, 0.00000, 0.0418342, 25.8415
1076, 0.00000, 0.0419221, 25.8415
1077, 0.00000, 0.0464029, 25.8415
1078, 0.00000, 0.0783448, 25.8412
1079, 0.00000, 0.164706, 25.8406
1080, 0.00000, 0.2775, 25.84
1081, 0.00000, 0.331467, 25.8392
1082, 0.00000, 0.277499, 25.8389
1083, 0.00000, 0.164911, 25.8401
1084, 0.00000, 0.0785338, 25.8413
1085, 0.00000, 0.0465612, 25.8415
1086, 0.00000, 0.0420974, 25.8415
1087, 0.00000, 0.0420294, 25.8415
1088, 0.00000, 0.0704631, 25.8418
1089, 0.00000, 0.14837, 25.8424
1090, 0.00000, 0.253113, 25.8382
1091, 0.00000, 0.354641, 25.8391
1092, 0.00000, 0.427672, 25.8401
1093, 0.00000, 0.454454, 25.8383
1094, 0.00000, 0.42664, 25.8379
1095, 0.00000, 0.35194, 25.8378
1096, 0.00000, 0.249285, 25.8389
1097, 0.00000, 0.145917, 25.8403
1098, 0.00000, 0.0697935, 25.8413
1099, 0.00000, 0.0418342, 25.8415
1100, 0.00000, 0.0419221, 25.8415
1101, 0.00000, 0.0464029, 25.8415
1102, 0.00000, 0.0783448, 25.8412
1103, 0.00000, 0.164706, 25.8406
1104, 0.00000, 0.2775, 25.84
1105, 0.00000, 0.331467, 25.8392
1106, 0.00000, 0.277499, 25.8389
1107, 0.00000, 0.0418661, 25.8415
1108, 0.00000, 0.0463341, 25.8415
1109, 0.00000, 0.0781488, 25.8413
1110, 0.00000, 0.163838, 25.8416
1111, 0.00000, 0.275031, 25.8428
1112, 0.00000, 0.327937, 25.8409
1113, 0.00000, 0.275027, 25.8376
1114, 0.00000, 0.164911, 25.8397
1115, 0.00000, 0.0785338, 25.8413
1116, 0.00000, 0.0465612, 25.8415
1117, 0.00000, 0.0420974, 25.8415
1118, 0.00000, 0.0420294, 25.8415
1119, 0.00000, 0.0702931, 25.8415
1120, 0.00000, 0.148488, 25.8436
1121, 0.00000, 0.253113, 25.8379
1122, 0.00000, 0.354641, 25.8391
1123, 0.00000, 0.427672, 25.8401
1124, 0.00000, 0.454454, 25.8383
1125, 0.00000, 0.42664, 25.8379
1126, 0.00000, 0.35194, 25.8378
1127, 0.00000, 0.249285, 25.8389
1128, 0.00000, 0.145917, 25.8403
1129, 0.00000, 0.0697935, 25.8413
1130, 0.00000, 0.0418342, 25.8415
1131, 0.00000, 0.0419221, 25.8415
1132, 0.00000, 0.0464029, 25.8415
1133, 0.00000, 0.0783448, 25.8412
1134, 0.00000, 0.164706, 25.8406
1135, 0.00000, 0.2775, 25.84
1136, 0.00000, 0.331467, 25.8392
1137, 0.00000, 0.277499, 25.8389
1138, 0.00000, 0.164911, 25.8401
1139, 0.00000, 0.0785338, 25.8413
1140, 0.00000, 0.0465612, 25.8415
1141, 0.00000, 0.0420974, 25.8415
1142, 0.00000, 0.0420294, 25.8415
1143, 0.00000, 0.0705963, 25.8424
1144, 0.00000, 0.14867, 25.8426
1145, 0.00000, 0.253113, 25.8375
1146, 0.00000, 0.354641, 25.8391
1147, 0.00000, 0.427672, 25.8401
1148, 0.00000, 0.454454, 25.8383
1149, 0.00000, 0.42664, 25.8379
1150, 0.00000, 0.35194, 25.8378
1151, 0.00000, 0.249285, 25.8389
1152, 0.00000, 0.145917, 25.8403
1153, 0.00000, 0.0697935, 25.8413
1154, 0.00000, 0.0418342, 25.8415
1155, 0.00000, 0.0419221, 25.8415
1156, 0.00000, 0.0464029, 25.8415
1157, 0.00000, 0.0783448, 25.8412
1158, 0.00000, 0.164706, 25.8406
1159, 0.00000, 0.2775, 25.84
1160, 0.00000, 0.331467, 25.8392
1161, 0.00000, 0.277499, 25.8389
1162, 0.00000, 0.164911, 25.8401
1163, 0.00000, 0.0785338, 25.8413
1164, 0.00000, 0.0465612, 25.8415
1165, 0.00000, 0.0420974, 25.8415
1166, 0.00000, 0.0420294, 25.8415
1167, 0.00000, 0.0704631, 25.8418
1168, 0.00000, 0.14837, 25.8424
1169, 0.00000, 0.253113, 25.8382
1170, 0.00000, 0.354641, 25.8391
1171, 0.00000, 0.427672, 25.8401
1172, 0.00000, 0.454454, 25.8383
1173, 0.00000, 0.42664, 25.8379
1174, 0.00000, 0.35194, 25.8378
1175, 0.00000, 0.249285, 25.8389
1176, 0.00000, 0.145917, 25.8403
1177, 0.00000, 0.0697935, 25.8413
1178, 0.00000, 0.0418342, 25.8415
1179, 0.00000, 0.0419221, 25.8415
1180, 0.00000, 0.0464029, 25.8415
1181, 0.00000, 0.0783448, 25.8412
1182, 0.00000, 0.164706, 25.8406
1183, 0.00000, 0.2775, 25.84
1184, 0.00000, 0.331467, 25.8392
1185, 0.00000, 0.277499, 25.8389
1186, 0.00000, 0.0418661, 25.8415
1187, 0.00000, 0.0463341, 25.8415
1188, 0.00000, 0.0781488, 25.8413
1189, 0.00000, 0.163838, 25.8416
1190, 0.00000, 0.275031, 25.8428
1191, 0.00000, 0.327937, 25.8409
1192, 0.00000, 0.275027, 25.8376
1193, 0.00000, 0.164911, 25.8397
1194, 0.00000, 0.0785338, 25.8413
1195, 0.00000, 0.0465612, 25.8415
1196, 0.00000, 0.0420974, 25.8415
1197, 0.00000, 0.0420294, 25.8415
1198, 0.00000, 0.0702931, 25.8415
1199, 0.00000, 0.148488, 25.8436
1200, 0.00000, 0.253113, 25.8379
1201, 0.00000, 0.354641, 25.8391
1202, 0.00000, 0.427672, 25.8401
1203, 0.00000, 0.454454, 25.8383
1204, 0.00000, 0.42664, 25.8379
1205, 0.00000, 0.35194, 25.8378
1206, 0.00000, 0.249285, 25.8389
1207, 0.00000, 0.145917, 25.8403
1208, 0.00000, 0.0697935, 25.8413
1209, 0.00000, 0.0418342, 25.8415
1210, 0.00000, 0.0419221, 25.8415
1211, 0.00000, 0.0464029, 25.8415
1212, 0.00000, 0.0783448, 25.8412
1213, 0.00000, 0.164706, 25.8406
1214, 0.00000, 0.2775, 25.84
1215, 0.00000, 0.331467, 25.8392
1216, 0.00000, 0.277499, 25.8389
1217, 0.00000, 0.164911, 25.8401
1218, 0.00000, 0.0785338, 25.8413
1219, 0.00000, 0.0465612, 25.8415
1220, 0.00000, 0.0420974, 25.8415
1221, 0.00000, 0.0420294, 25.8415
1222, 0.00000, 0.0705963, 25.8424
1223, 0.00000, 0.14867, 25.8426
1224, 0.00000, 0.253113, 25.8375
1225, 0.00000, 0.354641, 25.8391
1226, 0.00000, 0.427672, 25.8401
1227, 0.00000, 0.454454, 25.8383
1228, 0.00000, 0.42664, 25.8379
1229, 0.00000, 0.35194, 25.8378
1230, 0.00000, 0.249285, 25.8389
1231, 0.00000, 0.145917, 25.8403
1232, 0.00000, 0.0697935, 25.8413
1233, 0.00000, 0.0418342, 25.8415
1234, 0.00000, 0.0419221, 25.8415
1235, 0.00000, 0.0464029, 25.8415
1236, 0.00000, 0.0783448, 25.8412
1237, 0.00000, 0.164706, 25.8406
1238, 0.00000, 0.2775, 25.84
1239, 0.00000, 0.331467, 25.8392
1240, 0.00000, 0.277499, 25.8389
1241, 0.00000, 0.164911, 25.8401
1242, 0.00000, 0.0785338, 25.8413
1243, 0.00000, 0.0465612, 25.8415
1244, 0.00000, 0.0420974, 25.8415
1245, 0.00000, 0.0420294, 25.8415
1246, 0.00000, 0.0704631, 25.8418
1247, 0.00000, 0.14837, 25.8424
1248, 0.00000, 0.253113, 25.8382
1249, 0.00000, 0.354641, 25.8391
1250, 0.00000, 0.427672, 25.8401
1251, 0.00000, 0.454454, 25.8383
1252, 0.00000, 0.42664, 25.8379
1253, 0.00000, 0.35194, 25.8378
1254, 0.00000, 0.249285, 25.8389
1255, 0.00000, 0.145917, 25.8403
1256, 0.00000, 0.0697935, 25.8413
1257, 0.00000, 0.0418342, 25.8415
1258, 0.00000, 0.0419221, 25.8415
1259, 0.00000, 0.0464029, 25.8415
1260, 0.00000, 0.0783448, 25.8412
1261, 0.00000, 0.164706, 25.8406
1262, 0.00000, 0.2775, 25.84
1263, 0.00000, 0.331467, 25.8392
1264, 0.00000, 0.277499, 25.8389
1265, 0.00000, 0.0418661, 25.8415
1266, 0.00000, 0.0463341, 25.8415
1267, 0.00000, 0.0781488, 25.8413
1268, 0.00000, 0.163838, 25.8416
1269, 0.00000, 0.275031, 25.8428
1270, 0.00000, 0.327937, 25.8409
1271, 0.00000, 0.275027, 25.8376
1272, 0.00000, 0.164911, 25.8397
1273, 0.00000, 0.0785338, 25.8413
1274, 0.00000, 0.0465612, 25.8415
1275, 0.00000, 0.0420974, 25.8415
1276, 0.00000, 0.0420294, 25.8415
1277, 0.00000, 0.0702931, 25.8415
1278, 0.00000, 0.148488, 25.8436
1279, 0.00000, 0.253113, 25.8379
1280, 0.00000, 0.354641, 25.8391
1281, 0.00000, 0.427672, 25.8401
1282, 0.00000, 0.454454, 25.8383
1283, 0.00000, 0.42664, 25.8379
1284, 0.00000, 0.35194, 25.8378
1285, 0.00000, 0.249285, 25.8389
1286, 0.00000, 0.145917, 25.8403
1287, 0.00000, 0.0697935, 25.8413
1288, 0.00000, 0.0418342, 25.8415
1289, 0.00000, 0.0419221, 25.8415
1290, 0.00000, 0.0464029, 25.8415
1291, 0.00000, 0.0783448, 25.8412
1292, 0.00000, 0.164706, 25.8406
1293, 0.00000, 0.2775, 25.84
1294, 0.00000, 0.331467, 25.8392
1295, 0.00000, 0.277499, 25.8389
1296, 0.00000, 0.164911, 25.8401
1297, 0.00000, 0.0785338, 25.8413
1298, 0.00000, 0.0465612, 25.8415
1299, 0.00000, 0.0420974, 25.8415
1300, 0.00000, 0.0420294, 25.8415
1301, 0.00000, 0.0705963, 25.8424
1302, 0.00000, 0.14867, 25.8426
1303, 0.00000, 0.253113, 25.8375
1304, 0.00000, 0.354641, 25.8391
1305, 0.00000, 0.427672, 25.8401
1306, 0.00000, 0.454454, 25.8383
1307, 0.00000, 0.42664, 25.8379
1308, 0.00000, 0.35194, 25.8378
1309, 0.00000, 0.249285, 25.8389
1310, 0.00000, 0.145917, 25.8403
1311, 0.00000, 0.0697935, 25.8413
1312, 0.00000, 0.0418342, 25.8415
1313, 0.00000, 0.0419221, 25.8415
1314, 0.00000, 0.0464029, 25.8415
1315, 0.00000, 0.0783448, 25.8412
1316, 0.00000, 0.164706, 25.8406
1317, 0.00000, 0.2775, 25.84
1318, 0.00000, 0.331467, 25.8392
1319, 0.00000, 0.277499, 25.8389
1320, 0.00000, 0.164911, 25.8401
1321, 0.00000, 0.0785338, 25.8413
1322, 0.00000, 0.0465612, 25.8415
1323, 0.00000, 0.0420974, 25.8415
1324, 0.00000, 0.0420294, 25.8415
1325, 0.00000, 0.0704631, 25.8418
1326, 0.00000, 0.14837, 25.8424
1327, 0.00000, 0.253113, 25.8382
1328, 0.00000, 0.354641, 25.8391
1329, 0.00000, 0.427672, 25.8401
1330, 0.00000, 0.454454, 25.8383
1331, 0.00000, 0.42664, 25.8379
1332, 0.00000, 0.35194, 25.8378
1333, 0.00000, 0.249285, 25.8389
1334, 0.00000, 0.145917, 25.8403
1335, 0.00000, 0.0697935, 25.8413
1336, 0.00000, 0.0418342, 25.8415
1337, 0.00000, 0.0419221, 25.8415
1338, 0.00000, 0.0464029, 25.8415
1339, 0.00000, 0.0783448, 25.8412
1340, 0.00000, 0.164706, 25.8406
1341, 0.00000, 0.2775, 25.84
1342, 0.00000, 0.331467, 25.8392
1343, 0.00000, 0.277499, 25.8389
1344, 0.00000, 0.0418661, 25.8415
1345, 0.00000, 0.0463341, 25.8415
1346, 0.00000, 0.0781488, 25.8413
1347, 0.00000, 0.163838, 25.8416
1348, 0.00000, 0.275031, 25.8428
1349, 0.00000, 0.327937, 25.8409
