hour, t(sec), S1 (kVA), Ang1
186, 0.00000, 0.155987, 18.1946
187, 0.00000, 0.262753, 18.1948
188, 0.00000, 0.313819, 18.1943
189, 0.00000, 0.262753, 18.1936
190, 0.00000, 0.156196, 18.1941
191, 0.00000, 0.0744023, 18.1948
192, 0.00000, 0.0441176, 18.1948
193, 0.00000, 0.0398907, 18.1947
194, 0.00000, 0.0398276, 18.1947
195, 0.00000, 0.0669299, 18.1958
196, 0.00000, 0.14096, 18.1965
197, 0.00000, 0.239869, 18.192
198, 0.00000, 0.335893, 18.1943
199, 0.00000, 0.404897, 18.1959
200, 0.00000, 0.430194, 18.1942
201, 0.00000, 0.40385, 18.1936
202, 0.00000, 0.333189, 18.1929
203, 0.00000, 0.236051, 18.1934
204, 0.00000, 0.138198, 18.1942
205, 0.00000, 0.0661113, 18.1946
206, 0.00000, 0.0396292, 18.1947
207, 0.00000, 0.0397125, 18.1947
208, 0.00000, 0.0439567, 18.1947
209, 0.00000, 0.0742102, 18.1946
210, 0.00000, 0.155987, 18.1946
211, 0.00000, 0.262753, 18.1948
212, 0.00000, 0.313819, 18.1943
213, 0.00000, 0.262753, 18.1936
214, 0.00000, 0.156196, 18.1941
215, 0.00000, 0.0744023, 18.1948
216, 0.00000, 0.0441176, 18.1948
217, 0.00000, 0.0398907, 18.1947
218, 0.00000, 0.0398276, 18.1947
219, 0.00000, 0.0667713, 18.1952
220, 0.00000, 0.140651, 18.1963
221, 0.00000, 0.23987, 18.1927
222, 0.00000, 0.335893, 18.1943
223, 0.00000, 0.404897, 18.1959
224, 0.00000, 0.430194, 18.1942
225, 0.00000, 0.40385, 18.1936
226, 0.00000, 0.333189, 18.1929
227, 0.00000, 0.236051, 18.1934
228, 0.00000, 0.138198, 18.1942
229, 0.00000, 0.0661113, 18.1946
230, 0.00000, 0.0396292, 18.1947
231, 0.00000, 0.0397125, 18.1947
232, 0.00000, 0.0439567, 18.1947
233, 0.00000, 0.0742102, 18.1946
234, 0.00000, 0.155987, 18.1946
235, 0.00000, 0.262753, 18.1948
236, 0.00000, 0.313819, 18.1943
237, 0.00000, 0.262753, 18.1936
238, 0.00000, 0.039657, 18.1947
239, 0.00000, 0.0438886, 18.1947
240, 0.00000, 0.0740161, 18.1947
241, 0.00000, 0.155128, 18.1956
242, 0.00000, 0.260309, 18.1976
243, 0.00000, 0.310327, 18.196
244, 0.00000, 0.260307, 18.1922
245, 0.00000, 0.156196, 18.1936
246, 0.00000, 0.0744023, 18.1948
247, 0.00000, 0.0441176, 18.1948
248, 0.00000, 0.0398907, 18.1947
249, 0.00000, 0.0398276, 18.1947
250, 0.00000, 0.0666211, 18.1949
251, 0.00000, 0.140758, 18.1976
252, 0.00000, 0.239869, 18.1924
253, 0.00000, 0.335893, 18.1943
254, 0.00000, 0.404897, 18.1959
255, 0.00000, 0.430194, 18.1942
256, 0.00000, 0.40385, 18.1936
257, 0.00000, 0.333189, 18.1929
258, 0.00000, 0.236051, 18.1934
259, 0.00000, 0.138198, 18.1942
260, 0.00000, 0.0661113, 18.1946
261, 0.00000, 0.0396292, 18.1947
262, 0.00000, 0.0397125, 18.1947
263, 0.00000, 0.0439567, 18.1947
264, 0.00000, 0.0742102, 18.1946
265, 0.00000, 0.155987, 18.1946
266, 0.00000, 0.262753, 18.1948
267, 0.00000, 0.313819, 18.1943
268, 0.00000, 0.262753, 18.1936
269, 0.00000, 0.156196, 18.1941
270, 0.00000, 0.0744023, 18.1948
271, 0.00000, 0.0441176, 18.1948
272, 0.00000, 0.0398907, 18.1947
273, 0.00000, 0.0398276, 18.1947
274, 0.00000, 0.0669299, 18.1958
275, 0.00000, 0.14096, 18.1965
276, 0.00000, 0.239869, 18.192
277, 0.00000, 0.335893, 18.1943
278, 0.00000, 0.404897, 18.1959
279, 0.00000, 0.430194, 18.1942
280, 0.00000, 0.40385, 18.1936
281, 0.00000, 0.333189, 18.1929
282, 0.00000, 0.236051, 18.1934
283, 0.00000, 0.138198, 18.1942
284, 0.00000, 0.0661113, 18.1946
285, 0.00000, 0.0396292, 18.1947
286, 0.00000, 0.0397125, 18.1947
287, 0.00000, 0.0439567, 18.1947
288, 0.00000, 0.0742102, 18.1946
289, 0.00000, 0.155987, 18.1946
290, 0.00000, 0.262753, 18.1948
291, 0.00000, 0.313819, 18.1943
292, 0.00000, 0.262753, 18.1936
293, 0.00000, 0.156196, 18.1941
294, 0.00000, 0.0744023, 18.1948
295, 0.00000, 0.0441176, 18.1948
296, 0.00000, 0.0398907, 18.1947
297, 0.00000, 0.0398276, 18.1947
298, 0.00000, 0.0667713, 18.1952
299, 0.00000, 0.140651, 18.1963
300, 0.00000, 0.23987, 18.1927
301, 0.00000, 0.335893, 18.1943
302, 0.00000, 0.404897, 18.1959
303, 0.00000, 0.430194, 18.1942
304, 0.00000, 0.40385, 18.1936
305, 0.00000, 0.333189, 18.1929
306, 0.00000, 0.236051, 18.1934
307, 0.00000, 0.138198, 18.1942
308, 0.00000, 0.0661113, 18.1946
309, 0.00000, 0.0396292, 18.1947
310, 0.00000, 0.0397125, 18.1947
311, 0.00000, 0.0439567, 18.1947
312, 0.00000, 0.0742102, 18.1946
313, 0.00000, 0.155987, 18.1946
314, 0.00000, 0.262753, 18.1948
315, 0.00000, 0.313819, 18.1943
316, 0.00000, 0.262753, 18.1936
317, 0.00000, 0.039657, 18.1947
318, 0.00000, 0.0438886, 18.1947
319, 0.00000, 0.0740161, 18.1947
320, 0.00000, 0.155128, 18.1956
321, 0.00000, 0.260309, 18.1976
322, 0.00000, 0.310327, 18.196
323, 0.00000, 0.260307, 18.1922
324, 0.00000, 0.156196, 18.1936
325, 0.00000, 0.0744023, 18.1948
326, 0.00000, 0.0441176, 18.1948
327, 0.00000, 0.0398907, 18.1947
328, 0.00000, 0.0398276, 18.1947
329, 0.00000, 0.0666211, 18.1949
330, 0.00000, 0.140758, 18.1976
331, 0.00000, 0.239869, 18.1924
332, 0.00000, 0.335893, 18.1943
333, 0.00000, 0.404897, 18.1959
334, 0.00000, 0.430194, 18.1942
335, 0.00000, 0.40385, 18.1936
336, 0.00000, 0.333189, 18.1929
337, 0.00000, 0.236051, 18.1934
338, 0.00000, 0.138198, 18.1942
339, 0.00000, 0.0661113, 18.1946
340, 0.00000, 0.0396292, 18.1947
341, 0.00000, 0.0397125, 18.1947
342, 0.00000, 0.0439567, 18.1947
343, 0.00000, 0.0742102, 18.1946
344, 0.00000, 0.155987, 18.1946
345, 0.00000, 0.262753, 18.1948
346, 0.00000, 0.313819, 18.1943
347, 0.00000, 0.262753, 18.1936
348, 0.00000, 0.156196, 18.1941
349, 0.00000, 0.0744023, 18.1948
350, 0.00000, 0.0441176, 18.1948
351, 0.00000, 0.0398907, 18.1947
352, 0.00000, 0.0398276, 18.1947
353, 0.00000, 0.0669299, 18.1958
354, 0.00000, 0.14096, 18.1965
355, 0.00000, 0.239869, 18.192
356, 0.00000, 0.335893, 18.1943
357, 0.00000, 0.404897, 18.1959
358, 0.00000, 0.430194, 18.1942
359, 0.00000, 0.40385, 18.1936
360, 0.00000, 0.333189, 18.1929
361, 0.00000, 0.236051, 18.1934
362, 0.00000, 0.138198, 18.1942
363, 0.00000, 0.0661113, 18.1946
364, 0.00000, 0.0396292, 18.1947
365, 0.00000, 0.0397125, 18.1947
366, 0.00000, 0.0439567, 18.1947
367, 0.00000, 0.0742102, 18.1946
368, 0.00000, 0.155987, 18.1946
369, 0.00000, 0.262753, 18.1948
370, 0.00000, 0.313819, 18.1943
371, 0.00000, 0.262753, 18.1936
372, 0.00000, 0.156196, 18.1941
373, 0.00000, 0.0744023, 18.1948
374, 0.00000, 0.0441176, 18.1948
375, 0.00000, 0.0398907, 18.1947
376, 0.00000, 0.0398276, 18.1947
377, 0.00000, 0.0667713, 18.1952
378, 0.00000, 0.140651, 18.1963
379, 0.00000, 0.23987, 18.1927
380, 0.00000, 0.335893, 18.1943
381, 0.00000, 0.404897, 18.1959
382, 0.00000, 0.430194, 18.1942
383, 0.00000, 0.40385, 18.1936
384, 0.00000, 0.333189, 18.1929
385, 0.00000, 0.236051, 18.1934
386, 0.00000, 0.138198, 18.1942
387, 0.00000, 0.0661113, 18.1946
388, 0.00000, 0.0396292, 18.1947
389, 0.00000, 0.0397125, 18.1947
390, 0.00000, 0.0439567, 18.1947
391, 0.00000, 0.0742102, 18.1946
392, 0.00000, 0.155987, 18.1946
393, 0.00000, 0.262753, 18.1948
394, 0.00000, 0.313819, 18.1943
395, 0.00000, 0.262753, 18.1936
396, 0.00000, 0.039657, 18.1947
397, 0.00000, 0.0438886, 18.1947
398, 0.00000, 0.0740161, 18.1947
399, 0.00000, 0.155128, 18.1956
400, 0.00000, 0.260309, 18.1976
401, 0.00000, 0.310327, 18.196
402, 0.00000, 0.260307, 18.1922
403, 0.00000, 0.156196, 18.1936
404, 0.00000, 0.0744023, 18.1948
405, 0.00000, 0.0441176, 18.1948
406, 0.00000, 0.0398907, 18.1947
407, 0.00000, 0.0398276, 18.1947
408, 0.00000, 0.0666211, 18.1949
409, 0.00000, 0.140758, 18.1976
410, 0.00000, 0.239869, 18.1924
411, 0.00000, 0.335893, 18.1943
412, 0.00000, 0.404897, 18.1959
413, 0.00000, 0.430194, 18.1942
414, 0.00000, 0.40385, 18.1936
415, 0.00000, 0.333189, 18.1929
416, 0.00000, 0.236051, 18.1934
417, 0.00000, 0.138198, 18.1942
418, 0.00000, 0.0661113, 18.1946
419, 0.00000, 0.0396292, 18.1947
420, 0.00000, 0.0397125, 18.1947
421, 0.00000, 0.0439567, 18.1947
422, 0.00000, 0.0742102, 18.1946
423, 0.00000, 0.155987, 18.1946
424, 0.00000, 0.262753, 18.1948
425, 0.00000, 0.313819, 18.1943
426, 0.00000, 0.262753, 18.1936
427, 0.00000, 0.156196, 18.1941
428, 0.00000, 0.0744023, 18.1948
429, 0.00000, 0.0441176, 18.1948
430, 0.00000, 0.0398907, 18.1947
431, 0.00000, 0.0398276, 18.1947
432, 0.00000, 0.0669299, 18.1958
433, 0.00000, 0.14096, 18.1965
434, 0.00000, 0.239869, 18.192
435, 0.00000, 0.335893, 18.1943
436, 0.00000, 0.404897, 18.1959
437, 0.00000, 0.430194, 18.1942
438, 0.00000, 0.40385, 18.1936
439, 0.00000, 0.333189, 18.1929
440, 0.00000, 0.236051, 18.1934
441, 0.00000, 0.138198, 18.1942
442, 0.00000, 0.0661113, 18.1946
443, 0.00000, 0.0396292, 18.1947
444, 0.00000, 0.0397125, 18.1947
445, 0.00000, 0.0439567, 18.1947
446, 0.00000, 0.0742102, 18.1946
447, 0.00000, 0.155987, 18.1946
448, 0.00000, 0.262753, 18.1948
449, 0.00000, 0.313819, 18.1943
450, 0.00000, 0.262753, 18.1936
451, 0.00000, 0.156196, 18.1941
452, 0.00000, 0.0744023, 18.1948
453, 0.00000, 0.0441176, 18.1948
454, 0.00000, 0.0398907, 18.1947
455, 0.00000, 0.0398276, 18.1947
456, 0.00000, 0.0667713, 18.1952
457, 0.00000, 0.140651, 18.1963
458, 0.00000, 0.23987, 18.1927
459, 0.00000, 0.335893, 18.1943
460, 0.00000, 0.404897, 18.1959
461, 0.00000, 0.430194, 18.1942
462, 0.00000, 0.40385, 18.1936
463, 0.00000, 0.333189, 18.1929
464, 0.00000, 0.236051, 18.1934
465, 0.00000, 0.138198, 18.1942
466, 0.00000, 0.0661113, 18.1946
467, 0.00000, 0.0396292, 18.1947
468, 0.00000, 0.0397125, 18.1947
469, 0.00000, 0.0439567, 18.1947
470, 0.00000, 0.0742102, 18.1946
471, 0.00000, 0.155987, 18.1946
472, 0.00000, 0.262753, 18.1948
473, 0.00000, 0.313819, 18.1943
474, 0.00000, 0.262753, 18.1936
475, 0.00000, 0.039657, 18.1947
476, 0.00000, 0.0438886, 18.1947
477, 0.00000, 0.0740161, 18.1947
478, 0.00000, 0.155128, 18.1956
479, 0.00000, 0.260309, 18.1976
480, 0.00000, 0.310327, 18.196
481, 0.00000, 0.260307, 18.1922
482, 0.00000, 0.156196, 18.1936
483, 0.00000, 0.0744023, 18.1948
484, 0.00000, 0.0441176, 18.1948
485, 0.00000, 0.0398907, 18.1947
486, 0.00000, 0.0398276, 18.1947
487, 0.00000, 0.0666211, 18.1949
488, 0.00000, 0.140758, 18.1976
489, 0.00000, 0.239869, 18.1924
490, 0.00000, 0.335893, 18.1943
491, 0.00000, 0.404897, 18.1959
492, 0.00000, 0.430194, 18.1942
493, 0.00000, 0.40385, 18.1936
494, 0.00000, 0.333189, 18.1929
495, 0.00000, 0.236051, 18.1934
496, 0.00000, 0.138198, 18.1942
497, 0.00000, 0.0661113, 18.1946
498, 0.00000, 0.0396292, 18.1947
499, 0.00000, 0.0397125, 18.1947
500, 0.00000, 0.0439567, 18.1947
501, 0.00000, 0.0742102, 18.1946
502, 0.00000, 0.155987, 18.1946
503, 0.00000, 0.262753, 18.1948
504, 0.00000, 0.313819, 18.1943
505, 0.00000, 0.262753, 18.1936
506, 0.00000, 0.156196, 18.1941
507, 0.00000, 0.0744023, 18.1948
508, 0.00000, 0.0441176, 18.1948
509, 0.00000, 0.0398907, 18.1947
510, 0.00000, 0.0398276, 18.1947
511, 0.00000, 0.0669299, 18.1958
512, 0.00000, 0.14096, 18.1965
513, 0.00000, 0.239869, 18.192
514, 0.00000, 0.335893, 18.1943
515, 0.00000, 0.404897, 18.1959
516, 0.00000, 0.430194, 18.1942
517, 0.00000, 0.40385, 18.1936
518, 0.00000, 0.333189, 18.1929
519, 0.00000, 0.236051, 18.1934
520, 0.00000, 0.138198, 18.1942
521, 0.00000, 0.0661113, 18.1946
522, 0.00000, 0.0396292, 18.1947
523, 0.00000, 0.0397125, 18.1947
524, 0.00000, 0.0439567, 18.1947
525, 0.00000, 0.0742102, 18.1946
526, 0.00000, 0.155987, 18.1946
527, 0.00000, 0.262753, 18.1948
528, 0.00000, 0.313819, 18.1943
529, 0.00000, 0.262753, 18.1936
530, 0.00000, 0.156196, 18.1941
531, 0.00000, 0.0744023, 18.1948
532, 0.00000, 0.0441176, 18.1948
533, 0.00000, 0.0398907, 18.1947
534, 0.00000, 0.0398276, 18.1947
535, 0.00000, 0.0667713, 18.1952
536, 0.00000, 0.140651, 18.1963
537, 0.00000, 0.23987, 18.1927
538, 0.00000, 0.335893, 18.1943
539, 0.00000, 0.404897, 18.1959
540, 0.00000, 0.430194, 18.1942
541, 0.00000, 0.40385, 18.1936
542, 0.00000, 0.333189, 18.1929
543, 0.00000, 0.236051, 18.1934
544, 0.00000, 0.138198, 18.1942
545, 0.00000, 0.0661113, 18.1946
546, 0.00000, 0.0396292, 18.1947
547, 0.00000, 0.0397125, 18.1947
548, 0.00000, 0.0439567, 18.1947
549, 0.00000, 0.0742102, 18.1946
550, 0.00000, 0.155987, 18.1946
551, 0.00000, 0.262753, 18.1948
552, 0.00000, 0.313819, 18.1943
553, 0.00000, 0.262753, 18.1936
554, 0.00000, 0.039657, 18.1947
555, 0.00000, 0.0438886, 18.1947
556, 0.00000, 0.0740161, 18.1947
557, 0.00000, 0.155128, 18.1956
558, 0.00000, 0.260309, 18.1976
559, 0.00000, 0.310327, 18.196
560, 0.00000, 0.260307, 18.1922
561, 0.00000, 0.156196, 18.1936
562, 0.00000, 0.0744023, 18.1948
563, 0.00000, 0.0441176, 18.1948
564, 0.00000, 0.0398907, 18.1947
565, 0.00000, 0.0398276, 18.1947
566, 0.00000, 0.0666211, 18.1949
567, 0.00000, 0.140758, 18.1976
568, 0.00000, 0.239869, 18.1924
569, 0.00000, 0.335893, 18.1943
570, 0.00000, 0.404897, 18.1959
571, 0.00000, 0.430194, 18.1942
572, 0.00000, 0.40385, 18.1936
573, 0.00000, 0.333189, 18.1929
574, 0.00000, 0.236051, 18.1934
575, 0.00000, 0.138198, 18.1942
576, 0.00000, 0.0661113, 18.1946
577, 0.00000, 0.0396292, 18.1947
578, 0.00000, 0.0397125, 18.1947
579, 0.00000, 0.0439567, 18.1947
580, 0.00000, 0.0742102, 18.1946
581, 0.00000, 0.155987, 18.1946
582, 0.00000, 0.262753, 18.1948
583, 0.00000, 0.313819, 18.1943
584, 0.00000, 0.262753, 18.1936
585, 0.00000, 0.156196, 18.1941
586, 0.00000, 0.0744023, 18.1948
587, 0.00000, 0.0441176, 18.1948
588, 0.00000, 0.0398907, 18.1947
589, 0.00000, 0.0398276, 18.1947
590, 0.00000, 0.0669299, 18.1958
591, 0.00000, 0.14096, 18.1965
592, 0.00000, 0.239869, 18.192
593, 0.00000, 0.335893, 18.1943
594, 0.00000, 0.404897, 18.1959
595, 0.00000, 0.430194, 18.1942
596, 0.00000, 0.40385, 18.1936
597, 0.00000, 0.333189, 18.1929
598, 0.00000, 0.236051, 18.1934
599, 0.00000, 0.138198, 18.1942
600, 0.00000, 0.0661113, 18.1946
601, 0.00000, 0.0396292, 18.1947
602, 0.00000, 0.0397125, 18.1947
603, 0.00000, 0.0439567, 18.1947
604, 0.00000, 0.0742102, 18.1946
605, 0.00000, 0.155987, 18.1946
606, 0.00000, 0.262753, 18.1948
607, 0.00000, 0.313819, 18.1943
608, 0.00000, 0.262753, 18.1936
609, 0.00000, 0.156196, 18.1941
610, 0.00000, 0.0744023, 18.1948
611, 0.00000, 0.0441176, 18.1948
612, 0.00000, 0.0398907, 18.1947
613, 0.00000, 0.0398276, 18.1947
614, 0.00000, 0.0667713, 18.1952
615, 0.00000, 0.140651, 18.1963
616, 0.00000, 0.23987, 18.1927
617, 0.00000, 0.335893, 18.1943
618, 0.00000, 0.404897, 18.1959
619, 0.00000, 0.430194, 18.1942
620, 0.00000, 0.40385, 18.1936
621, 0.00000, 0.333189, 18.1929
622, 0.00000, 0.236051, 18.1934
623, 0.00000, 0.138198, 18.1942
624, 0.00000, 0.0661113, 18.1946
625, 0.00000, 0.0396292, 18.1947
626, 0.00000, 0.0397125, 18.1947
627, 0.00000, 0.0439567, 18.1947
628, 0.00000, 0.0742102, 18.1946
629, 0.00000, 0.155987, 18.1946
630, 0.00000, 0.262753, 18.1948
631, 0.00000, 0.313819, 18.1943
632, 0.00000, 0.262753, 18.1936
633, 0.00000, 0.039657, 18.1947
634, 0.00000, 0.0438886, 18.1947
635, 0.00000, 0.0740161, 18.1947
636, 0.00000, 0.155128, 18.1956
637, 0.00000, 0.260309, 18.1976
638, 0.00000, 0.310327, 18.196
639, 0.00000, 0.260307, 18.1922
640, 0.00000, 0.156196, 18.1936
641, 0.00000, 0.0744023, 18.1948
642, 0.00000, 0.0441176, 18.1948
643, 0.00000, 0.0398907, 18.1947
644, 0.00000, 0.0398276, 18.1947
645, 0.00000, 0.0666211, 18.1949
646, 0.00000, 0.140758, 18.1976
647, 0.00000, 0.239869, 18.1924
648, 0.00000, 0.335893, 18.1943
649, 0.00000, 0.404897, 18.1959
650, 0.00000, 0.430194, 18.1942
651, 0.00000, 0.40385, 18.1936
652, 0.00000, 0.333189, 18.1929
653, 0.00000, 0.236051, 18.1934
654, 0.00000, 0.138198, 18.1942
655, 0.00000, 0.0661113, 18.1946
656, 0.00000, 0.0396292, 18.1947
657, 0.00000, 0.0397125, 18.1947
658, 0.00000, 0.0439567, 18.1947
659, 0.00000, 0.0742102, 18.1946
660, 0.00000, 0.155987, 18.1946
661, 0.00000, 0.262753, 18.1948
662, 0.00000, 0.313819, 18.1943
663, 0.00000, 0.262753, 18.1936
664, 0.00000, 0.156196, 18.1941
665, 0.00000, 0.0744023, 18.1948
666, 0.00000, 0.0441176, 18.1948
667, 0.00000, 0.0398907, 18.1947
668, 0.00000, 0.0398276, 18.1947
669, 0.00000, 0.0669299, 18.1958
670, 0.00000, 0.14096, 18.1965
671, 0.00000, 0.239869, 18.192
672, 0.00000, 0.335893, 18.1943
673, 0.00000, 0.404897, 18.1959
674, 0.00000, 0.430194, 18.1942
675, 0.00000, 0.40385, 18.1936
676, 0.00000, 0.333189, 18.1929
677, 0.00000, 0.236051, 18.1934
678, 0.00000, 0.138198, 18.1942
679, 0.00000, 0.0661113, 18.1946
680, 0.00000, 0.0396292, 18.1947
681, 0.00000, 0.0397125, 18.1947
682, 0.00000, 0.0439567, 18.1947
683, 0.00000, 0.0742102, 18.1946
684, 0.00000, 0.155987, 18.1946
